Part Type,Manufacturer,Part Name,HEM,In Shop,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Is DLC,Lighting,Asset Path,Full Part Name
Keyboard,ASUS,TUF Gaming K7 (Wrist Rest),,Y,120,40,12,1,1.4,PC,,RGB,Prefabs/Peripherals/Keyboards/ASUS/KEY_ASUS_TUF_KF7_PlamRest,ASUS TUF Gaming K7 (Wrist Rest)
Keyboard,CORSAIR,K68 Gaming LED,,Y,100,33,16,50,1.10,PC,,Red,v1_10_0/Prefabs/Peripherals/Keyboards/Corsair/KEY_Corsair_K68_LED_Keyboard,CORSAIR K68 Gaming LED
Keyboard,CORSAIR,K68 Gaming RGB,,Y,120,40,16,50,1.10,PC,,RGB,v1_10_0/Prefabs/Peripherals/Keyboards/Corsair/KEY_Corsair_K68_RGB_Keyboard,CORSAIR K68 Gaming RGB
Keyboard,CORSAIR,K70 RGB MK.2,,Y,120,40,16,50,1.10,PC,,RGB,v1_10_0/Prefabs/Peripherals/Keyboards/Corsair/KEY_Corsair_K70_RGB_MK2_Keyboard,CORSAIR K70 RGB MK.2
Keyboard,CORSAIR,K70 RGB MK.2 (Wrist Rest),,Y,150,50,16,50,1.10,PC,,RGB,v1_10_0/Prefabs/Peripherals/Keyboards/Corsair/KEY_Corsair_K70_RGB_MK2_Keyboard_WristRest,CORSAIR K70 RGB MK.2 (Wrist Rest)
Keyboard,CORSAIR,K70 RGB MK.2 SE,,Y,120,40,16,50,1.10,PC,,RGB,v1_10_0/Prefabs/Peripherals/Keyboards/Corsair/KEY_Corsair_K70_RGB_MK2_Keyboard_White,CORSAIR K70 RGB MK.2 SE
Keyboard,CORSAIR,K70 RGB MK.2 SE (Wrist Rest),,Y,150,50,16,50,1.10,PC,,RGB,v1_10_0/Prefabs/Peripherals/Keyboards/Corsair/KEY_Corsair_K70_RGB_MK2_Keyboard_White_WristRest,CORSAIR K70 RGB MK.2 SE (Wrist Rest)
Keyboard,CORSAIR,K95 RGB Platinum,,Y,200,67,16,50,1.10,PC,,RGB,v1_10_0/Prefabs/Peripherals/Keyboards/Corsair/KEY_Corsair_K95_RGB_Platinum_Keyboard,CORSAIR K95 RGB Platinum
Keyboard,EVGA,Z10,,Y,100,33,13,1,1.7,PC,,Red,v1_7_0/Prefabs/Peripherals/Keyboards/EVGA/KEY_EVGA_Z10,EVGA Z10
Keyboard,EVGA,Z10 RGB,,Y,300,100,13,1,1.7,PC,,RGB,v1_7_0/Prefabs/Peripherals/Keyboards/EVGA/KEY_EVGA_Z10_RGB,EVGA Z10 RGB
Keyboard,EVGA,Z20 RGB,,Y,160,53,28,1,1.11,PC,,RGB,v1_11_0/Prefabs/Peripherals/Keyboards/EVGA/KEY_EVGA_Z20_RGB_NoWristrest,EVGA Z20 RGB
Keyboard,EVGA,Z20 RGB (Wrist Rest),,Y,220,73,28,1,1.11,PC,,RGB,v1_11_0/Prefabs/Peripherals/Keyboards/EVGA/KEY_EVGA_Z20_RGB,EVGA Z20 RGB (Wrist Rest)
Keyboard,G.SKILL,KM360 (Black),,Y,50,17,15,1,1.9,PC,,White,v1_9_0/Prefabs/Peripherals/Keyboards/GSKILL/KEY_GSKILL_KM360_KEYBOARD,G.SKILL KM360 (Black)
Keyboard,G.SKILL,KM360 (White),,Y,50,17,15,1,1.9,PC,,White,v1_9_0/Prefabs/Peripherals/Keyboards/GSKILL/KEY_GSKILL_KM360_KEYBOARD_MS_White,G.SKILL KM360 (White)
Keyboard,HyperX,Alloy Core RGB,,Y,60,20,21,40,1.9,PC,,RGB,v1_9_0/Prefabs/Peripherals/Keyboards/HyperX/KEY_HyperX_Alloy_Core_RGB_keyboard,HyperX Alloy Core RGB
Keyboard,HyperX,Alloy Elite 2,,Y,180,60,21,40,1.9,PC,,RGB,v1_9_0/Prefabs/Peripherals/Keyboards/HyperX/KEY_HyperX_Alloy_Elite_2,HyperX Alloy Elite 2
Keyboard,HyperX,Alloy FPS Pro,,Y,90,30,21,40,1.9,PC,,Red,v1_9_0/Prefabs/Peripherals/Keyboards/HyperX/KEY_HyperX_Alloy_FPS_Pro,HyperX Alloy FPS Pro
Keyboard,HyperX,Alloy FPS RGB,,Y,100,33,5,1,1.5,PC,,RGB,Prefabs/Peripherals/Keyboards/HyperX/KEY_Hyperx_Alloy_FPS_RGB,HyperX Alloy FPS RGB
Keyboard,HyperX,Alloy Origins,,Y,110,37,21,40,1.9,PC,,RGB,v1_9_0/Prefabs/Peripherals/Keyboards/HyperX/KEY_HyperX_Alloy_Origins,HyperX Alloy Origins
Keyboard,HyperX,Alloy Origins Core,,Y,130,43,21,40,1.9,PC,,RGB,v1_9_0/Prefabs/Peripherals/Keyboards/HyperX/KEY_HyperX_Alloy_Core_Origin,HyperX Alloy Origins Core
Keyboard,Mediatonic,Honor Edition,,Y,0,0,1,1,1.10.8,PC,,,v1_10_0/Prefabs/Peripherals/Keyboards/Customized/MurderbyNumbers/Recolored Edition/KEY_MbN_HonorEdition,Mediatonic Honor Edition
Keyboard,Mediatonic,Murder by Numbers Edition,,Y,0,0,1,1,1.10.8,PC,,,v1_10_0/Prefabs/Peripherals/Keyboards/Customized/MurderbyNumbers/Retro Edition/KEY_Mbn_MbNEdition_MS,Mediatonic Murder by Numbers Edition
Keyboard,Mediatonic,Retro Edition,,Y,0,0,1,1,1.10.8,PC,,,v1_10_0/Prefabs/Peripherals/Keyboards/Customized/MurderbyNumbers/Retro Edition/KEY_Mbn_RetroEdition,Mediatonic Retro Edition
Keyboard,Mediatonic,SCOUT Edition,,Y,0,0,1,1,1.10.8,PC,,,v1_10_0/Prefabs/Peripherals/Keyboards/Customized/MurderbyNumbers/Recolored Edition/KEY_MbN_ScoutEdition_MS,Mediatonic SCOUT Edition
Keyboard,Mortoni,ComfortType,,Y,0,0,1,1,1.0,,,,Prefabs/Peripherals/Keyboards/Default/KEY_Default_Keyboard,Mortoni ComfortType
Keyboard,Mortoni,ComfortType Gold Edition,,Y,500,167,30,1,1.3,PC,,,Prefabs/Peripherals/Keyboards/Default/KEY_Default_Keyboard_Gold,Mortoni ComfortType Gold Edition
Keyboard,MSI,VIGOR GK30,,Y,80,27,18,1,1.8,PC,,RGB,v1_8_0/Prefabs/Peripherals/Keyboards/MSI/KEY_MSI_VIGOR_GK30,MSI VIGOR GK30
Keyboard,MSI,VIGOR GK50 LOW PROFILE,,Y,110,37,18,1,1.8,PC,,RGB,v1_8_0/Prefabs/Peripherals/Keyboards/MSI/KEY_MSI_GK50_LOW_PROFILE,MSI VIGOR GK50 LOW PROFILE
Keyboard,MSI,VIGOR GK60,,Y,110,37,18,1,1.8,PC,,Red,v1_8_0/Prefabs/Peripherals/Keyboards/MSI/KEY_MSI_VIGOR_GK60,MSI VIGOR GK60
Keyboard,MSI,VIGOR GK60 (Silver Keys),,Y,110,37,18,1,1.8,PC,,Red,v1_8_0/Prefabs/Peripherals/Keyboards/MSI/KEY_MSI_VIGOR_GK60_MS_Keys,MSI VIGOR GK60 (Silver Keys)
Keyboard,MSI,VIGOR GK80 RED,,Y,180,60,18,1,1.8,PC,,RGB,v1_8_0/Prefabs/Peripherals/Keyboards/MSI/KEY_MSI_VIGOR_GK80_RED,MSI VIGOR GK80 RED
Keyboard,MSI,VIGOR GK80 RED (Silver Keys),,Y,180,60,18,1,1.8,PC,,RGB,v1_8_0/Prefabs/Peripherals/Keyboards/MSI/KEY_MSI_VIGOR_GK80_RED_MS_Keys,MSI VIGOR GK80 RED (Silver Keys)
Keyboard,MSI,VIGOR GK80 RED Wrist Rest,,Y,200,67,18,1,1.8,PC,,RGB,v1_8_0/Prefabs/Peripherals/Keyboards/MSI/KEY_MSI_VIGOR_GK80_RED_WRIST,MSI VIGOR GK80 RED Wrist Rest
Keyboard,MSI,VIGOR GK80 RED Wrist Rest (Silver Keys),,Y,200,67,18,1,1.8,PC,,RGB,v1_8_0/Prefabs/Peripherals/Keyboards/MSI/KEY_MSI_VIGOR_GK80_RED_WRIST_MS_Keys,MSI VIGOR GK80 RED Wrist Rest (Silver Keys)
Keyboard,Patriot,Viper V765 RGB,,Y,180,60,31,1,1.15,PC,,RGB,v1_15_0/Prefabs/Peripherals/Keyboards/Patriot/KEY_VIPER_V765_RGB,Patriot Viper V765 RGB
Keyboard,Razer,BlackWidow Elite,,Y,170,57,10,1,1.2,,,Razer Chroma,Prefabs/Peripherals/Keyboards/Razer/KEY_Razer_BlackWidow_Elite,Razer BlackWidow Elite
Keyboard,Razer,BlackWidow Lite,,Y,100,33,5,1,1.2,,,White,Prefabs/Peripherals/Keyboards/Razer/KEY_Razer_Blackwidow_Lite,Razer BlackWidow Lite
Keyboard,Razer,Cynosa Chroma,,Y,80,27,5,1,1.2,,,Razer Chroma,Prefabs/Peripherals/Keyboards/Razer/KEY_Razer_Cynosa_Chroma,Razer Cynosa Chroma
Keyboard,Razer,Cynosa Chroma Pro,,Y,80,27,7,1,1.2,,,Razer Chroma,Prefabs/Peripherals/Keyboards/Razer/KEY_Razer_Cynosa_Chroma_Pro,Razer Cynosa Chroma Pro
Keyboard,Razer,Huntsman Classic Black,,Y,150,50,9,1,1.2,,,Razer Chroma,Prefabs/Peripherals/Keyboards/Razer/KEY_Razer_Hunstman,Razer Huntsman Classic Black
Keyboard,Razer,Huntsman Elite,,Y,200,67,12,1,1.2,,,Razer Chroma,Prefabs/Peripherals/Keyboards/Razer/KEY_Razer_Hunstman_Elite,Razer Huntsman Elite
Keyboard,Razer,Huntsman Elite (Wrist Rest),,Y,200,67,12,1,1.2,,,Razer Chroma,Prefabs/Peripherals/Keyboards/Razer/KEY_Razer_Hunstman_Elite_Padded,Razer Huntsman Elite (Wrist Rest)
Keyboard,Razer,Huntsman Quartz Pink,,Y,150,50,9,1,1.2,,,Razer Chroma,Prefabs/Peripherals/Keyboards/Razer/KEY_Razer_Hunstman_Pink,Razer Huntsman Quartz Pink
Keyboard,Razer,Ornata Chroma,,Y,100,33,7,1,1.2,,,Razer Chroma,Prefabs/Peripherals/Keyboards/Razer/KEY_Razer_Ornata_Chroma,Razer Ornata Chroma
Keyboard,Razer,Ornata Chroma (Wrist Rest),,Y,100,33,7,1,1.2,,,Razer Chroma,Prefabs/Peripherals/Keyboards/Razer/KEY_Razer_Ornata_Chroma_Padded,Razer Ornata Chroma (Wrist Rest)
Keyboard,SteelSeries,Apex 3,,Y,120,40,25,1,1.10,PC,,RGB,v1_10_0/Prefabs/Peripherals/Keyboards/SteelSeries/KEY_STEELSERIES_APEX3,SteelSeries Apex 3
Keyboard,SteelSeries,Apex 3 (Wrist Rest),,Y,140,47,25,1,1.10,PC,,RGB,v1_10_0/Prefabs/Peripherals/Keyboards/SteelSeries/KEY_STEELSERIES_APEX3_WristRest,SteelSeries Apex 3 (Wrist Rest)
Keyboard,SteelSeries,Apex 7,,Y,150,50,25,1,1.10,PC,,RGB,v1_10_0/Prefabs/Peripherals/Keyboards/SteelSeries/KEY_STEELSERIES_APEX7,SteelSeries Apex 7
Keyboard,SteelSeries,Apex 7 (Wrist Rest),,Y,170,57,25,1,1.10,PC,,RGB,v1_10_0/Prefabs/Peripherals/Keyboards/SteelSeries/KEY_STEELSERIES_APEX7_WristRest,SteelSeries Apex 7 (Wrist Rest)
Keyboard,SteelSeries,Apex 7 TKL,,Y,130,43,25,1,1.10,PC,,RGB,v1_10_0/Prefabs/Peripherals/Keyboards/SteelSeries/KEY_STEELSERIES_APEX7_TKL,SteelSeries Apex 7 TKL
Keyboard,SteelSeries,Apex 7 TKL (Wrist Rest),,Y,150,50,25,1,1.10,PC,,RGB,v1_10_0/Prefabs/Peripherals/Keyboards/SteelSeries/KEY_STEELSERIES_APEX7_TKL_WristRest,SteelSeries Apex 7 TKL (Wrist Rest)
Memory,ADATA,Premier Series 4 GB 2133 MHz,,Y,35,12,2,1,1.0,,,,Prefabs/RAM/ADATA/ADATA_Premier_DDR4,ADATA Premier Series 4 GB 2133 MHz
Memory,ADATA,Premier Series 8 GB 2133 MHz,,Y,60,20,2,1,1.0,,,,Prefabs/RAM/ADATA/ADATA_Premier_DDR4,ADATA Premier Series 8 GB 2133 MHz
Memory,ADATA,SPECTRIX D40 RGB 8 GB 4000 MHz,,Y,150,50,24,20,1.0,,,RGB,Prefabs/RAM/XPG/XPG_Spectrix_D40,ADATA SPECTRIX D40 RGB 8 GB 4000 MHz
Memory,ADATA,SPECTRIX D40 RGB 8 GB 4133 MHz,,Y,170,57,24,40,1.0,,,RGB,Prefabs/RAM/XPG/XPG_Spectrix_D40,ADATA SPECTRIX D40 RGB 8 GB 4133 MHz
Memory,ADATA,SPECTRIX D40 RGB 8 GB 4266 MHz,,Y,190,63,24,60,1.0,,,RGB,Prefabs/RAM/XPG/XPG_Spectrix_D40,ADATA SPECTRIX D40 RGB 8 GB 4266 MHz
Memory,ADATA,SPECTRIX D40 RGB 8 GB 4400 MHz,,Y,230,77,24,80,1.0,,,RGB,Prefabs/RAM/XPG/XPG_Spectrix_D40,ADATA SPECTRIX D40 RGB 8 GB 4400 MHz
Memory,ADATA,SPECTRIX D41 RGB (Red) 8 GB 3000 MHz,,Y,110,37,19,20,1.0,,,RGB,Prefabs/RAM/XPG/XPG_Spectrix_D41,ADATA SPECTRIX D41 RGB (Red) 8 GB 3000 MHz
Memory,ADATA,SPECTRIX D41 RGB (Red) 8 GB 3200 MHz,,Y,120,40,19,50,1.0,,,RGB,Prefabs/RAM/XPG/XPG_Spectrix_D41,ADATA SPECTRIX D41 RGB (Red) 8 GB 3200 MHz
Memory,ADATA,SPECTRIX D41 RGB (Red) 8 GB 3600 MHz,,Y,130,43,19,80,1.0,,,RGB,Prefabs/RAM/XPG/XPG_Spectrix_D41,ADATA SPECTRIX D41 RGB (Red) 8 GB 3600 MHz
Memory,ADATA,SPECTRIX D60G RGB 16 GB 3000 MHz,,Y,200,67,19,25,1.6,PC,,RGB,Prefabs/RAM/ADATA/RAM_ADATA_Spectrix_D60G_DDR4_RGB_3000_16,ADATA SPECTRIX D60G RGB 16 GB 3000 MHz
Memory,ADATA,SPECTRIX D60G RGB 16 GB 3200 MHz,,Y,220,73,19,25,1.6,PC,,RGB,Prefabs/RAM/ADATA/RAM_ADATA_Spectrix_D60G_DDR4_RGB_3200_16,ADATA SPECTRIX D60G RGB 16 GB 3200 MHz
Memory,ADATA,SPECTRIX D60G RGB 8 GB 3000 MHz,,Y,110,37,19,25,1.6,PC,,RGB,Prefabs/RAM/ADATA/RAM_ADATA_Spectrix_D60G_DDR4_RGB_3000_8,ADATA SPECTRIX D60G RGB 8 GB 3000 MHz
Memory,ADATA,SPECTRIX D60G RGB 8 GB 3200 MHz,,Y,120,40,19,25,1.6,PC,,RGB,Prefabs/RAM/ADATA/RAM_ADATA_Spectrix_D60G_DDR4_RGB_3200_8,ADATA SPECTRIX D60G RGB 8 GB 3200 MHz
Memory,ADATA,SPECTRIX D60G RGB 8 GB 3600 MHz,,Y,130,43,19,25,1.6,PC,,RGB,Prefabs/RAM/ADATA/RAM_ADATA_Spectrix_D60G_DDR4_RGB_3600_8,ADATA SPECTRIX D60G RGB 8 GB 3600 MHz
Memory,ADATA,SPECTRIX D60G RGB 8 GB 4133 MHz,,Y,170,57,19,25,1.6,PC,,RGB,Prefabs/RAM/ADATA/RAM_ADATA_Spectrix_D60G_DDR4_RGB_4133_8,ADATA SPECTRIX D60G RGB 8 GB 4133 MHz
Memory,ADATA,SPECTRIX D80 RGB 8 GB 3000 MHz,,Y,110,37,23,10,1.0,,,RGB,Prefabs/RAM/XPG/XPG_Spectrix_D80,ADATA SPECTRIX D80 RGB 8 GB 3000 MHz
Memory,ADATA,SPECTRIX D80 RGB 8 GB 3200 MHz,,Y,120,40,23,20,1.0,,,RGB,Prefabs/RAM/XPG/XPG_Spectrix_D80,ADATA SPECTRIX D80 RGB 8 GB 3200 MHz
Memory,ADATA,SPECTRIX D80 RGB 8 GB 3600 MHz,,Y,130,43,23,50,1.0,,,RGB,Prefabs/RAM/XPG/XPG_Spectrix_D80,ADATA SPECTRIX D80 RGB 8 GB 3600 MHz
Memory,ADATA,SPECTRIX D80 RGB 8 GB 4133 MHz,,Y,170,57,23,80,1.0,,,RGB,Prefabs/RAM/XPG/XPG_Spectrix_D80,ADATA SPECTRIX D80 RGB 8 GB 4133 MHz
Memory,ADATA,XPG Dazzle (Red LED) 16 GB 2400 MHz,,Y,135,45,6,1,1.0,,,Red,Prefabs/RAM/XPG/XPG_Dazzle_DDR4,ADATA XPG Dazzle (Red LED) 16 GB 2400 MHz
Memory,ADATA,XPG Dazzle (Red LED) 16 GB 3000 MHz,,Y,195,65,6,1,1.0,,,Red,Prefabs/RAM/XPG/XPG_Dazzle_DDR4,ADATA XPG Dazzle (Red LED) 16 GB 3000 MHz
Memory,ADATA,XPG Dazzle (Red LED) 8 GB 2400 MHz,,Y,75,25,6,1,1.0,,,Red,Prefabs/RAM/XPG/XPG_Dazzle_DDR4,ADATA XPG Dazzle (Red LED) 8 GB 2400 MHz
Memory,ADATA,XPG Dazzle (Red LED) 8 GB 3000 MHz,,Y,105,35,6,1,1.0,,,Red,Prefabs/RAM/XPG/XPG_Dazzle_DDR4,ADATA XPG Dazzle (Red LED) 8 GB 3000 MHz
Memory,ADATA,XPG Flame 16 GB 3000 MHz,,Y,190,63,13,1,1.0,,,,Prefabs/RAM/XPG/XPG_Flame_DDR4,ADATA XPG Flame 16 GB 3000 MHz
Memory,ADATA,XPG Flame 8 GB 2666 MHz,,Y,80,27,13,1,1.0,,,,Prefabs/RAM/XPG/XPG_Flame_DDR4,ADATA XPG Flame 8 GB 2666 MHz
Memory,ADATA,XPG Flame 8 GB 3000 MHz,,Y,100,33,13,1,1.0,,,,Prefabs/RAM/XPG/XPG_Flame_DDR4,ADATA XPG Flame 8 GB 3000 MHz
Memory,ADATA,XPG GAMMIX D10 4 GB 2400 MHz,,Y,40,13,5,35,1.0,,,,Prefabs/RAM/XPG/XPG_Gammix_D10,ADATA XPG GAMMIX D10 4 GB 2400 MHz
Memory,ADATA,XPG GAMMIX D10 4 GB 2666 MHz,,Y,45,15,5,35,1.0,,,,Prefabs/RAM/XPG/XPG_Gammix_D10,ADATA XPG GAMMIX D10 4 GB 2666 MHz
Memory,ADATA,XPG GAMMIX D10 8 GB 2400 MHz,,Y,70,23,5,35,1.0,,,,Prefabs/RAM/XPG/XPG_Gammix_D10,ADATA XPG GAMMIX D10 8 GB 2400 MHz
Memory,ADATA,XPG GAMMIX D10 8 GB 2666 MHz,,Y,80,27,5,35,1.0,,,,Prefabs/RAM/XPG/XPG_Gammix_D10,ADATA XPG GAMMIX D10 8 GB 2666 MHz
Memory,ADATA,XPG Z1 8 GB 4000 MHz,,Y,140,47,14,1,1.0,,,,Prefabs/RAM/XPG/XPG_Z1_DDR4,ADATA XPG Z1 8 GB 4000 MHz
Memory,ADATA,XPG Z1 8 GB 4133 MHz,,Y,160,53,17,1,1.0,,,,Prefabs/RAM/XPG/XPG_Z1_DDR4,ADATA XPG Z1 8 GB 4133 MHz
Memory,ADATA,XPG Z1 8 GB 4266 MHz,,Y,180,60,22,1,1.0,,,,Prefabs/RAM/XPG/XPG_Z1_DDR4,ADATA XPG Z1 8 GB 4266 MHz
Memory,ADATA,XPG Z1 8 GB 4400 MHz,,Y,220,73,24,1,1.0,,,,Prefabs/RAM/XPG/XPG_Z1_DDR4,ADATA XPG Z1 8 GB 4400 MHz
Memory,ADATA,XPG Z1 8 GB 4600 MHz,,Y,280,93,28,1,1.0,,,,Prefabs/RAM/XPG/XPG_Z1_DDR4,ADATA XPG Z1 8 GB 4600 MHz
Memory,Colorful,CVN Guardian DDR4 16 GB 3200 MHz,,Y,220,73,31,1,1.13,PC,,RGB,v1_13_0/Prefabs/RAM/Colorful/RAM_Colorful_CVN_Guardian_DDR4_16G_3200,Colorful CVN Guardian DDR4 16 GB 3200 MHz
Memory,Colorful,CVN Guardian DDR4 8 GB 2666 MHz,,Y,90,30,31,1,1.13,PC,,RGB,v1_13_0/Prefabs/RAM/Colorful/RAM_Colorful_CVN_Guardian_DDR4_16G_3200,Colorful CVN Guardian DDR4 8 GB 2666 MHz
Memory,Colorful,CVN Guardian DDR4 8 GB 3200 MHz,,Y,120,40,31,1,1.13,PC,,RGB,v1_13_0/Prefabs/RAM/Colorful/RAM_Colorful_CVN_Guardian_DDR4_16G_3200,Colorful CVN Guardian DDR4 8 GB 3200 MHz
Memory,Colorful,iGame Vulcan DDR4 8 GB 3600 MHz,,Y,130,43,31,1,1.13,PC,,RGB,v1_13_0/Prefabs/RAM/Colorful/RAM_Colorful_iGame_Vulcan_DDR4_8G_4266,Colorful iGame Vulcan DDR4 8 GB 3600 MHz
Memory,Colorful,iGame Vulcan DDR4 8 GB 4266 MHz,,Y,190,63,31,1,1.13,PC,,RGB,v1_13_0/Prefabs/RAM/Colorful/RAM_Colorful_iGame_Vulcan_DDR4_8G_4266,Colorful iGame Vulcan DDR4 8 GB 4266 MHz
Memory,CORSAIR,Dominator Platinum 16 GB 2400 MHz,,Y,135,45,8,10,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 16 GB 2400 MHz
Memory,CORSAIR,Dominator Platinum 16 GB 2666 MHz,,Y,155,52,6,70,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 16 GB 2666 MHz
Memory,CORSAIR,Dominator Platinum 16 GB 2800 MHz,,Y,175,58,6,15,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 16 GB 2800 MHz
Memory,CORSAIR,Dominator Platinum 16 GB 3000 MHz,,Y,195,65,6,75,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 16 GB 3000 MHz
Memory,CORSAIR,Dominator Platinum 16 GB 3200 MHz,,Y,215,72,8,50,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 16 GB 3200 MHz
Memory,CORSAIR,Dominator Platinum 4 GB 2666 MHz,,Y,50,17,6,50,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 4 GB 2666 MHz
Memory,CORSAIR,Dominator Platinum 4 GB 3000 MHz,,Y,60,20,6,30,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 4 GB 3000 MHz
Memory,CORSAIR,Dominator Platinum 4 GB 3200 MHz,,Y,65,22,8,1,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 4 GB 3200 MHz
Memory,CORSAIR,Dominator Platinum 4 GB 4000 MHz,,Y,80,27,14,30,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 4 GB 4000 MHz
Memory,CORSAIR,Dominator Platinum 8 GB 2400 MHz,,Y,75,25,6,1,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 8 GB 2400 MHz
Memory,CORSAIR,Dominator Platinum 8 GB 2666 MHz,,Y,85,28,6,60,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 8 GB 2666 MHz
Memory,CORSAIR,Dominator Platinum 8 GB 2800 MHz,,Y,95,32,6,1,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 8 GB 2800 MHz
Memory,CORSAIR,Dominator Platinum 8 GB 3000 MHz,,Y,105,35,6,60,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 8 GB 3000 MHz
Memory,CORSAIR,Dominator Platinum 8 GB 3200 MHz,,Y,115,38,8,1,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 8 GB 3200 MHz
Memory,CORSAIR,Dominator Platinum 8 GB 3600 MHz,,Y,125,42,10,1,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 8 GB 3600 MHz
Memory,CORSAIR,Dominator Platinum 8 GB 3733 MHz,,Y,135,45,12,1,1.0,,,White,Prefabs/RAM/Corsair/Dominator,CORSAIR Dominator Platinum 8 GB 3733 MHz
Memory,CORSAIR,Dominator Platinum RGB (Black) 16 GB 3200 MHz,,Y,220,73,28,1,1.15,PC,,RGB,v1_15_0/Prefabs/RAM/Corsair/RAM_CORSAIR_DOMINATOR_PLATINUM_RGB_DDR4_DRAM,CORSAIR Dominator Platinum RGB (Black) 16 GB 3200 MHz
Memory,CORSAIR,Dominator Platinum RGB (Black) 16 GB 3600 MHz,,Y,240,80,28,1,1.15,PC,,RGB,v1_15_0/Prefabs/RAM/Corsair/RAM_CORSAIR_DOMINATOR_PLATINUM_RGB_DDR4_DRAM,CORSAIR Dominator Platinum RGB (Black) 16 GB 3600 MHz
Memory,CORSAIR,Dominator Platinum RGB (Black) 16 GB 4000 MHz,,Y,280,93,28,1,1.15,PC,,RGB,v1_15_0/Prefabs/RAM/Corsair/RAM_CORSAIR_DOMINATOR_PLATINUM_RGB_DDR4_DRAM,CORSAIR Dominator Platinum RGB (Black) 16 GB 4000 MHz
Memory,CORSAIR,Dominator Platinum RGB (Black) 16 GB 4800 MHz,,Y,840,280,28,1,1.15,PC,,RGB,v1_15_0/Prefabs/RAM/Corsair/RAM_CORSAIR_DOMINATOR_PLATINUM_RGB_DDR4_DRAM,CORSAIR Dominator Platinum RGB (Black) 16 GB 4800 MHz
Memory,CORSAIR,Dominator Platinum RGB (Black) 8 GB 3200 MHz,,Y,120,40,28,1,1.15,PC,,RGB,v1_15_0/Prefabs/RAM/Corsair/RAM_CORSAIR_DOMINATOR_PLATINUM_RGB_DDR4_DRAM,CORSAIR Dominator Platinum RGB (Black) 8 GB 3200 MHz
Memory,CORSAIR,Dominator Platinum RGB (Black) 8 GB 3600 MHz,,Y,130,43,28,1,1.15,PC,,RGB,v1_15_0/Prefabs/RAM/Corsair/RAM_CORSAIR_DOMINATOR_PLATINUM_RGB_DDR4_DRAM,CORSAIR Dominator Platinum RGB (Black) 8 GB 3600 MHz
Memory,CORSAIR,Dominator Platinum RGB (Black) 8 GB 4000 MHz,,Y,150,50,28,1,1.15,PC,,RGB,v1_15_0/Prefabs/RAM/Corsair/RAM_CORSAIR_DOMINATOR_PLATINUM_RGB_DDR4_DRAM,CORSAIR Dominator Platinum RGB (Black) 8 GB 4000 MHz
Memory,CORSAIR,Dominator Platinum RGB (Black) 8 GB 4800 MHz,,Y,430,143,28,1,1.15,PC,,RGB,v1_15_0/Prefabs/RAM/Corsair/RAM_CORSAIR_DOMINATOR_PLATINUM_RGB_DDR4_DRAM,CORSAIR Dominator Platinum RGB (Black) 8 GB 4800 MHz
Memory,CORSAIR,Dominator Platinum RGB (White) 16 GB 3200 MHz,,Y,220,73,28,1,1.15,PC,,RGB,v1_15_0/Prefabs/RAM/Corsair/RAM_CORSAIR_DOMINATOR_PLATINUM_RGB_DDR4_DRAM_WHITE,CORSAIR Dominator Platinum RGB (White) 16 GB 3200 MHz
Memory,CORSAIR,Dominator Platinum RGB (White) 16 GB 3600 MHz,,Y,240,80,28,1,1.15,PC,,RGB,v1_15_0/Prefabs/RAM/Corsair/RAM_CORSAIR_DOMINATOR_PLATINUM_RGB_DDR4_DRAM_WHITE,CORSAIR Dominator Platinum RGB (White) 16 GB 3600 MHz
Memory,CORSAIR,Dominator Platinum RGB (White) 16 GB 4000 MHz,,Y,280,93,28,1,1.15,PC,,RGB,v1_15_0/Prefabs/RAM/Corsair/RAM_CORSAIR_DOMINATOR_PLATINUM_RGB_DDR4_DRAM_WHITE,CORSAIR Dominator Platinum RGB (White) 16 GB 4000 MHz
